
message,label
We should catch up over coffee sometime soon.,0
Get thousands of followers overnight! DM us for details.,1
See you at the party this afternoon!,0
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
Lunch was great yesterday! Let’s do it again sometime.,0
I will be late to the office today. Stuck in traffic.,0
I have sent you the files. Please check your email.,0
Can you pick up some eggs on your way home?,0
Don’t forget about our meeting on next week.,0
Please confirm your attendance for the team building event.,0
I’ll drop by your office at 7:00 PM.,0
The meeting has been moved to 11:00 AM.,0
Please let me know if you need any help with the software development project.,0
Join our pyramid scheme and get rich quick! DM for details.,1
My flight has been delayed. I will keep you updated.,0
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
Please let me know if you have any questions about the rebranding effort.,0
We found a package addressed to you. Click here to confirm your shipping details.,1
"Win free AirPods! Just follow and DM us ""WIN"" to claim your prize!",1
You have been pre-approved for a low interest credit card. Apply now to get your new card.,1
Great job on the report today!,0
We found a package addressed to you. Click here to confirm your shipping details.,1
"You have been selected for a $10,000 grant. Apply now to receive the funds.",1
The meeting has been moved to 6:00 PM.,0
Let’s go for a walk this afternoon. The weather is nice.,0
You have been selected to receive a free gift card worth $500. Respond now to claim.,1
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
Join our pyramid scheme and get rich quick! DM for details.,1
Please let me know if you have any questions about the rebranding effort.,0
Please let me know if you need any help with the new product launch.,0
Please let me know if you have any questions about the rebranding effort.,0
Can you pick up some groceries on your way home?,0
Let’s meet for dinner at 1:00 PM tonight.,0
Let’s schedule a call to discuss the details of the marketing campaign.,0
My flight has been delayed. I will keep you updated.,0
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
Looking forward to seeing you at the conference.,0
You have been awarded an exclusive membership card. Confirm your details to activate.,1
See you at the party this evening!,0
Get free ringtones by subscribing to our premium service! Reply RINGTONE now!,1
"Win free AirPods! Just follow and DM us ""WIN"" to claim your prize!",1
Buy one get one free on all items! Use coupon code SAVE50 at checkout.,1
Lose belly fat fast with our special diet plan. Click the link to get started!,1
We have detected multiple login attempts to your account. Please reset your password using this link.,1
Please review the attached budget plan and let me know your feedback.,0
My flight has been delayed. I will keep you updated.,0
Lunch was great yesterday! Let’s do it again sometime.,0
Don’t forget to submit the project report by this afternoon.,0
I will call you later this morning.,0
Can you send me the budget plan by this afternoon?,0
I’ll be there in 8:00 AM.,0
You have been chosen to receive a free car. Click here to claim!,1
I’m so proud of you for getting the promotion.,0
You have been awarded an exclusive membership card. Confirm your details to activate.,1
I will call you later this evening.,0
Great job on the analysis today!,0
Are you free this weekend? Let’s plan a trip.,0
You have been awarded an exclusive membership card. Confirm your details to activate.,1
Can you pick up some bread on your way home?,0
Did you watch the game last night? It was thrilling!,0
Please send me the notes from the meeting.,0
Congratulations on your new baby!,0
Win a brand new luxury watch! Reply WIN to enter the lucky draw.,1
Free car for our first 100 followers! Claim yours now.,1
Thank you for your quick response.,0
We should catch up over coffee sometime soon.,0
The meeting has been moved to 3:00 PM.,0
You have been selected to receive a free iPhone. Respond now to claim.,1
We found a package addressed to you. Click here to confirm your shipping details.,1
My flight has been delayed. I will keep you updated.,0
Want free samples? Follow us and share this post to claim.,1
Just wanted to say thank you for your help earlier.,0
"You have been selected for a $10,000 grant. Apply now to receive the funds.",1
You have been awarded an exclusive membership card. Confirm your details to activate.,1
Want free samples? Follow us and share this post to claim.,1
Don’t forget to water the plants today.,0
Get thousands of followers overnight! DM us for details.,1
Get thousands of followers overnight! DM us for details.,1
Get unlimited access to premium content at 90% discount. Click here to subscribe.,1
Let’s meet for dinner at 6:00 PM tonight.,0
The concert last night was amazing. Had a great time!,0
Thank you for your quick response.,0
Lunch was great yesterday! Let’s do it again sometime.,0
I’ll be there in 8:00 AM.,0
I will be late to the office today. Stuck in traffic.,0
Earn $500 daily working from home. Sign up now and start earning immediately.,1
We found a package addressed to you. Click here to confirm your shipping details.,1
Confirm your account information to avoid service interruption. Click here to verify.,1
Looking forward to our vacation next month!,0
"Happy birthday, Lisa! Hope you have a wonderful day.",0
"Hey David, are we meeting at 2:00 PM tomorrow?",0
Get 0% interest on personal loans today! Apply now.,1
Exclusive deal! Buy one get one free on our smartphone. Limited time offer.,1
You have been chosen to receive a free gift card worth $500. Click here to claim!,1
I can’t wait to see you!,0
Don’t forget to water the plants today.,0
See you at the party this evening!,0
Did you watch the game last night? It was thrilling!,0
"Win free AirPods! Just follow and DM us ""WIN"" to claim your prize!",1
We detected unusual activity on your account. Please update your security information immediately.,1
Please review the attached report and let me know your feedback.,0
Earn $500 daily working from home. Sign up now and start earning immediately.,1
Please confirm your attendance for the workshop.,0
Looking forward to our vacation next week!,0
You have been selected for a free laptop! Reply YES to claim now.,1
"Win free AirPods! Just follow and DM us ""WIN"" to claim your prize!",1
We should catch up over coffee sometime soon.,0
Please confirm your attendance for the birthday party.,0
See you at the party this evening!,0
Please review the attached budget plan and let me know your feedback.,0
I have sent you the files. Please check your email.,0
Transform your life with our miracle supplement. Click the link to learn more.,1
Can you pick up some eggs on your way home?,0
I will be late to the office today. Stuck in traffic.,0
You have been awarded an exclusive membership card. Confirm your details to activate.,1
"Happy birthday, Chris! Hope you have a wonderful day.",0
Just wanted to say thank you for your help earlier.,0
The concert last night was amazing. Had a great time!,0
Earn $500 daily working from home. Sign up now and start earning immediately.,1
See you at the party this morning!,0
Please send me the notes from the meeting.,0
Win a brand new luxury watch! Reply WIN to enter the lucky draw.,1
You have been awarded an exclusive membership card. Confirm your details to activate.,1
